444.039161302	575.8085241555	20.8456761445
456.562961302	575.9452241555	20.8566140747
474.156061302	575.9988241555	20.8552390435
486.387561302	575.9610241555	20.8530631716
501.293161302	575.9579241555	20.848397405
517.755461302	576.0596241555	20.8391525862
531.333061302	576.1560241555	20.8237653733
540.015061302	576.1889241555	20.809029948
539.844961302	556.0280241555	20.8304486603
523.768961302	555.6493241555	20.8385256251
511.514261302	555.6808241555	20.8395430954
485.610561302	555.6274241555	20.8360873021
474.903161302	555.6323241555	20.8344411151
463.622061302	555.5950241555	20.8304515173
450.591161302	555.5804241555	20.8202464856
445.470761302	534.3047241555	20.797175783
464.631961302	534.3289241555	20.8114444788
474.780861302	534.3087241555	20.8165039748
489.304461302	534.3095241555	20.8245276758
507.588961302	534.3153241555	20.8341199208
525.789661302	534.4301241555	20.8423720645
539.997361302	534.4332241555	20.8447894219
540.794761302	516.9791241555	20.8531918062
517.251561302	516.9320241555	20.8416279298
496.987961302	516.9711241555	20.8248779155
481.679761302	516.9868241555	20.8125391606
464.284861302	520.5542241555	20.8015930786
454.161461302	520.5297241555	20.7931736955
446.633861302	520.5401241555	20.787776569
446.178561302	508.8546241555	20.7794035375
466.041261302	508.8754241555	20.7969306951
472.945461302	508.8588241555	20.8019468358
489.930161302	508.8664241555	20.8184591446
507.695661302	508.8590241555	20.8354029123
524.474161302	508.8536241555	20.8479461044
537.602161302	508.8484241555	20.8548531629
538.943061302	498.6947241555	20.8592844366
517.027261302	498.6569241555	20.8486245003
502.274861302	498.5760241555	20.8363347077
485.913961302	498.5573241555	20.8155709227
472.057161302	498.5545241555	20.7977375198
458.885861302	498.5564241555	20.7826276742
448.175761302	498.5271241555	20.7716570526
449.472761302	488.9644241555	20.7631173717
465.316461302	488.9660241555	20.7845643626
478.848561302	488.9663241555	20.8063744466
487.123061302	488.9407241555	20.8219923811
510.229361302	488.9057241555	20.8514323667
527.720161302	488.8917241555	20.8614373474
538.929261302	488.8791241555	20.8678439899
