442.314661302	576.3338241555	20.8464543029
442.311761302	577.0566241555	20.8472828233
443.015961302	577.0599241555	20.8501835398
544.008561302	577.6703241555	20.7982873278
544.712261302	577.6721241555	20.7949576247
544.715461302	576.9492241555	20.7956531889
545.272561302	484.5157241555	20.8736528385
545.275861302	483.7898241555	20.8749038407
544.572161302	483.7869241555	20.8737687459
443.577861302	483.1776241555	20.7560716996
442.874761302	483.1744241555	20.7555412306
442.871461302	483.8983241555	20.7554872973

