427.479961302	591.8421241555	21.8782781129
442.502261302	591.8327241555	21.8351712614
459.477261302	591.8327241555	21.7965287863
469.978961302	591.8839241555	21.7827496255
489.781661302	591.9078241555	21.7731818608
508.401261302	591.9165241555	21.7814436356
526.975861302	591.9500241555	21.8064492992
527.041761302	572.3105241555	21.8319271796
510.500161302	572.3101241555	21.8127918675
488.429261302	571.9374241555	21.7945628421
468.399461302	571.9825241555	21.7969713001
455.795061302	571.9923241555	21.8089873079
444.875661302	572.0212241555	21.8250462367
433.874561302	571.9962241555	21.8486972049
433.505461302	558.6601241555	21.8464743139
441.672561302	558.6792241555	21.8342866242
457.226061302	558.6939241555	21.8155618665
470.208661302	558.6923241555	21.8065763675
488.824061302	558.6951241555	21.8077006797
508.610361302	558.7028241555	21.8244768821
524.488261302	558.7155241555	21.8430153678
524.165061302	543.0498241555	21.8552450836
508.257261302	543.0735241555	21.8391089481
488.051861302	543.0575241555	21.8243978804
467.119361302	543.1816241555	21.8226415326
453.191261302	543.1893241555	21.8308571488
441.721961302	543.2137241555	21.840372936
432.142161302	543.2485241555	21.8488415697
431.420461302	526.3432241555	21.859367308
447.911661302	526.3465241555	21.8495159557
459.306461302	526.3313241555	21.8446480402
471.154161302	526.3129241555	21.8432464899
487.747261302	526.3021241555	21.8493698476
503.766761302	526.3017241555	21.8594310311
524.0712612983	526.3200241556	21.872021035
523.269461302	512.8305241555	21.8902023197
509.968461302	512.8639241555	21.886113576
485.196061302	512.8773241555	21.8767014665
468.381061302	512.9762241555	21.8666258544
455.920361302	513.2696241555	21.8622513513
438.321761302	513.3218241555	21.859100191
429.188361302	513.3552241555	21.8611582418
429.172161302	503.7474241555	21.8634027824
444.010161302	503.7312241555	21.8669441071
459.212261302	503.7100241555	21.8791455862
470.957461302	503.6816241555	21.8925133768
486.078361302	503.6832241555	21.9061492382
506.370761302	503.6394241555	21.9016077413
526.260761302	503.6403241555	21.9021680333

